Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000103356		EARS2
ENSG00000100934	Q15436	SEC23A
ENSG00000186687	Q5U5X0	LYRM7
ENSG00000167136	Q14249	ENDOG
ENSG00000176170		SPHK1
ENSG00000115539	Q9H2J4	PDCL3
ENSG00000115539		PDCL3
ENSG00000075945	Q92845	KIFAP3
ENSG00000103353		UBFD1
ENSG00000163082	Q8IWX5	SGPP2
ENSG00000225973	A0A0B4J2F0	PIGBOS1
ENSG00000163961	Q8IYW5	RNF168
ENSG00000225973		PIGBOS1
ENSG00000163961		RNF168
ENSG00000273331		TM4SF19-DYNLT2B
ENSG00000103353	O14562	UBFD1
ENSG00000069943		PIGB
ENSG00000213020		ZNF611
ENSG00000213020	Q8N823	ZNF611
ENSG00000100934		SEC23A
ENSG00000004948	P30988	CALCR
ENSG00000137207	Q9GZM5	YIPF3
ENSG00000069943	Q92521	PIGB
ENSG00000196872	Q6NV74	CRACDL
ENSG00000092607	Q96SF7	TBX15
ENSG00000163958	Q8WVZ1	ZDHHC19
ENSG00000004779		NDUFAB1
ENSG00000092607		TBX15
ENSG00000196872		CRACDL
ENSG00000084112	Q8WYL5	SSH1
ENSG00000198538	P17035	ZNF28
ENSG00000004779	O14561	NDUFAB1
ENSG00000084112		SSH1
ENSG00000198538		ZNF28
ENSG00000176170	Q9NYA1	SPHK1
ENSG00000268107		
ENSG00000198917	Q5T280	SPOUT1
ENSG00000198917		SPOUT1
ENSG00000163900		TMEM41A
ENSG00000117091	P09326	CD48
ENSG00000286112		KYAT1
ENSG00000117091		CD48
ENSG00000152439		ZNF773
ENSG00000257335		MGAM
ENSG00000152439	Q6PK81	ZNF773
ENSG00000182400	Q86SZ2	TRAPPC6B
ENSG00000163900	Q96HV5	TMEM41A
ENSG00000130592	P33241	LSP1
ENSG00000137207		YIPF3
ENSG00000180611	Q8IYB1	MB21D2
ENSG00000121406	Q6P9A3	ZNF549
ENSG00000182400		TRAPPC6B
ENSG00000166847	Q9BTE1	DCTN5
ENSG00000121406		ZNF549
ENSG00000166847		DCTN5
ENSG00000083817	Q9BWM5	ZNF416
ENSG00000175931	Q9C0C9	UBE2O
ENSG00000115183	Q9C0D5	TANC1
ENSG00000175931		UBE2O
ENSG00000120805	P40616	ARL1
ENSG00000120805		ARL1
ENSG00000171649		ZIK1
ENSG00000169247		SH3TC2
ENSG00000100941		PNN
ENSG00000148672	P00367	GLUD1
ENSG00000169247	Q8TF17	SH3TC2
ENSG00000166851		PLK1
ENSG00000148672		GLUD1
ENSG00000171649	Q3SY52	ZIK1
ENSG00000213762		ZNF134
ENSG00000161544	Q8WWM9	CYGB
ENSG00000161544		CYGB
ENSG00000143171	P48443	RXRG
ENSG00000100941	Q9H307	PNN
ENSG00000115107	Q658P3	STEAP3
ENSG00000256825		
ENSG00000213762	P52741	ZNF134
ENSG00000115107		STEAP3
ENSG00000143171		RXRG
ENSG00000121417		ZNF211
ENSG00000119682		AREL1
ENSG00000183230		CTNNA3
ENSG00000121417	Q13398	ZNF211
ENSG00000137876	Q9UHA3	RSL24D1
ENSG00000137876		RSL24D1
ENSG00000214140	Q00LT1	PRCD
ENSG00000090530	Q8IVL5	P3H2
ENSG00000137522		RNF121
ENSG00000182944	Q01844	EWSR1
ENSG00000183230	Q9UI47	CTNNA3
ENSG00000171097	Q16773	KYAT1
ENSG00000187446		CHP1
ENSG00000090530		P3H2
ENSG00000166851	P53350	PLK1
ENSG00000124571	Q9HAV4	XPO5
ENSG00000171097		KYAT1
ENSG00000189164	Q8NB42	ZNF527
ENSG00000189164		ZNF527
ENSG00000145863	Q16445	GABRA6
ENSG00000145863		GABRA6
ENSG00000124571		XPO5
ENSG00000257335	O43451	MGAM
ENSG00000185798	Q7Z5U6	WDR53
ENSG00000144339	Q9UIK5	TMEFF2
ENSG00000070731	Q9UJ37	ST6GALNAC2
ENSG00000185798		WDR53
ENSG00000070731		ST6GALNAC2
ENSG00000136802	Q8IWT6	LRRC8A
ENSG00000283765		
ENSG00000272741		
ENSG00000108176	Q9UKB3	DNAJC12
ENSG00000196437	Q5MCW4	ZNF569
ENSG00000108176		DNAJC12
ENSG00000187446	Q99653	CHP1
ENSG00000123104	Q14571	ITPR2
ENSG00000196437		ZNF569
ENSG00000285920		
ENSG00000137522	Q9H920	RNF121
ENSG00000123104		ITPR2
ENSG00000188001	Q6ZUI0	TPRG1
ENSG00000104147	O43482	OIP5
ENSG00000188001		TPRG1
ENSG00000104147		OIP5
ENSG00000106536		POU6F2
ENSG00000070526		ST6GALNAC1
ENSG00000189046	Q6NS38	ALKBH2
ENSG00000170734	Q9Y253	POLH
ENSG00000170734		POLH
ENSG00000106536	P78424	POU6F2
ENSG00000271321	Q86UF2	CTAGE6
ENSG00000189046		ALKBH2
ENSG00000172432		GTPBP2
ENSG00000149357		LAMTOR1
ENSG00000175287		PHYHD1
ENSG00000284461		
ENSG00000206053	Q9H910	JPT2
ENSG00000096717	Q96EB6	SIRT1
ENSG00000100364	Q6ICG6	KIAA0930
ENSG00000149357	Q6IAA8	LAMTOR1
ENSG00000206053		JPT2
ENSG00000171817	Q8NDQ6	ZNF540
ENSG00000096717		SIRT1
ENSG00000100364		KIAA0930
ENSG00000171817		ZNF540
ENSG00000172432	Q9BX10	GTPBP2
ENSG00000165462		PHOX2A
ENSG00000106560	Q9UG22	GIMAP2
ENSG00000106560		GIMAP2
ENSG00000047410	P12270	TPR
ENSG00000070526	Q9NSC7	ST6GALNAC1
ENSG00000267552		
ENSG00000213203	Q8WWP7	GIMAP1
ENSG00000281887		GIMAP1-GIMAP5
ENSG00000165462	O14813	PHOX2A
ENSG00000163960	O94888	UBXN7
ENSG00000267168		
ENSG00000162063		CCNF
ENSG00000198182	Q96SK3	ZNF607
ENSG00000163960		UBXN7
ENSG00000148719		DNAJB12
ENSG00000124688	Q15013	MAD2L1BP
ENSG00000119682	O15033	AREL1
ENSG00000198182		ZNF607
ENSG00000047410		TPR
ENSG00000148719	Q9NXW2	DNAJB12
ENSG00000172426	Q9H1X1	RSPH9
ENSG00000107872		FBXL15
ENSG00000107872	Q9H469	FBXL15
ENSG00000064692		SNCAIP
ENSG00000100373	O75631	UPK3A
ENSG00000153246	Q13018	PLA2R1
ENSG00000104368	P00750	PLAT
ENSG00000104368		PLAT
ENSG00000171804		WDR87
ENSG00000181092	Q15848	ADIPOQ
ENSG00000171804	Q6ZQQ6	WDR87
ENSG00000178217	Q5SQS7	SH2D4B
ENSG00000119616		FCF1
ENSG00000178217		SH2D4B
ENSG00000162063	P41002	CCNF
ENSG00000167600		CYP2S1
ENSG00000002933	Q96HP8	TMEM176A
ENSG00000127249	Q4VNC1	ATP13A4
ENSG00000096088	P20142	PGC
ENSG00000096088		PGC
ENSG00000274209		ANTXRL
ENSG00000167600	Q96SQ9	CYP2S1
ENSG00000137804	Q9BXS6	NUSAP1
ENSG00000137218	O43559	FRS3
ENSG00000175287	Q5SRE7	PHYHD1
ENSG00000100376	Q9NWS6	FAM118A
ENSG00000137218		FRS3
ENSG00000002933		TMEM176A
ENSG00000100376		FAM118A
ENSG00000274209	A6NF34	ANTXRL
ENSG00000137804		NUSAP1
ENSG00000124593		
ENSG00000119616	Q9Y324	FCF1
ENSG00000251184		
ENSG00000070501		POLB
ENSG00000278224	Q2TBC4	PRICKLE4
ENSG00000175283	Q9UPQ8	DOLK
ENSG00000277758		SYT15B
ENSG00000277758	X6R8R1	SYT15B
ENSG00000127249		ATP13A4
ENSG00000278224		PRICKLE4
ENSG00000110628	Q96BI1	SLC22A18
ENSG00000288635		
ENSG00000110628		SLC22A18
ENSG00000129667	Q6PJF5	RHBDF2
ENSG00000129667		RHBDF2
ENSG00000135090	Q9H2K8	TAOK3
ENSG00000137806	Q9Y375	NDUFAF1
ENSG00000137806		NDUFAF1
ENSG00000077935	Q8NDV3	SMC1B
ENSG00000172650		AGAP5
ENSG00000135090		TAOK3
ENSG00000172650	A6NIR3	AGAP5
ENSG00000138136	P52954	LBX1
ENSG00000181649	Q53GA4	PHLDA2
ENSG00000137825		ITPKA
ENSG00000189090	B3EWG6	FAM25G
ENSG00000128408	Q9H4K1	RIBC2
ENSG00000137825	P23677	ITPKA
ENSG00000018625	P50993	ATP1A2
ENSG00000018625		ATP1A2
ENSG00000089220	P30086	PEBP1
ENSG00000171806	O95568	METTL18
ENSG00000162062		TEDC2
ENSG00000171806		METTL18
ENSG00000133597	Q7Z695	ADCK2
ENSG00000133597		ADCK2
ENSG00000205835	A6NCL1	GMNC
ENSG00000139352	P50553	ASCL1
ENSG00000205835		GMNC
ENSG00000102081	Q06787	FMR1
ENSG00000214097	Q147U7	SMCO1
ENSG00000162062	Q7L2K0	TEDC2
ENSG00000214097		SMCO1
ENSG00000064692	Q9Y6H5	SNCAIP
ENSG00000119596	P49750	YLPM1
ENSG00000119596		YLPM1
ENSG00000095319	Q5SRE5	NUP188
ENSG00000133789		SWAP70
ENSG00000167601	P30530	AXL
ENSG00000090266		NDUFB2
ENSG00000133789	Q9UH65	SWAP70
ENSG00000102081		FMR1
ENSG00000090266	O95178	NDUFB2
ENSG00000131981		LGALS3
ENSG00000077942		FBLN1
ENSG00000167601		AXL
ENSG00000162068	O00634	NTN3
ENSG00000260272		
ENSG00000142039	Q96F63	CCDC97
ENSG00000095321	P43155	CRAT
ENSG00000142039		CCDC97
ENSG00000095321		CRAT
ENSG00000135093		USP30
ENSG00000255730		
ENSG00000148926		ADM
ENSG00000129657		SEC14L1
ENSG00000062524	P29376	LTK
ENSG00000070501	P06746	POLB
ENSG00000135093	Q70CQ3	USP30
ENSG00000185883	P27449	ATP6V0C
ENSG00000185883		ATP6V0C
ENSG00000131981	P17931	LGALS3
ENSG00000062524		LTK
ENSG00000090263	Q9Y291	MRPS33
ENSG00000259784		
ENSG00000171402	Q8WTP9	XAGE3
ENSG00000142046		TMEM91
ENSG00000244405	P41161	ETV5
ENSG00000205923	Q6PRD7	CEMP1
ENSG00000205923		CEMP1
ENSG00000144452	Q86UK0	ABCA12
ENSG00000090263		MRPS33
ENSG00000244405		ETV5
ENSG00000140992		PDPK1
ENSG00000104371	Q9UBT3	DKK4
ENSG00000144452		ABCA12
ENSG00000119333	Q96EX3	DYNC2I2
ENSG00000142046	Q6ZNR0	TMEM91
ENSG00000101040	Q9ULU4	ZMYND8
ENSG00000119333		DYNC2I2
ENSG00000174928		C3orf33
ENSG00000148926	P35318	ADM
ENSG00000165694	Q6ZUT3	FRMD7
ENSG00000165694		FRMD7
ENSG00000174928	Q6P1S2	C3orf33
ENSG00000158301	Q96D09	GPRASP2
ENSG00000105865		DUS4L
ENSG00000123810	Q9BPU9	B9D2
ENSG00000181467	P61225	RAP2B
ENSG00000123810		B9D2
ENSG00000189221	P21397	MAOA
ENSG00000284952		
ENSG00000110315	Q8WVD5	RNF141
ENSG00000110315		RNF141
ENSG00000105865	O95620	DUS4L
ENSG00000189221		MAOA
ENSG00000078668		VDAC3
ENSG00000134216		CHIA
ENSG00000118246	Q9NYY8	FASTKD2
ENSG00000111249	O14529	CUX2
ENSG00000118246		FASTKD2
ENSG00000111249		CUX2
ENSG00000101825	Q9NR99	MXRA5
ENSG00000077942	P23142	FBLN1
ENSG00000182580	P54753	EPHB3
ENSG00000103932	Q9BWH6	RPAP1
ENSG00000148848	O43184	ADAM12
ENSG00000103932		RPAP1
ENSG00000237671	A1L429	GAGE12C
ENSG00000134216	Q9BZP6	CHIA
ENSG00000148848		ADAM12
ENSG00000227488	A1L429	GAGE12D
ENSG00000204021	Q5VXJ0	LIPK
ENSG00000172346	Q9Y534	CSDC2
ENSG00000158516	P48052	CPA2
ENSG00000172346		CSDC2
ENSG00000126787	Q15398	DLGAP5
ENSG00000248098	P12694	BCKDHA
ENSG00000205856	Q6IC83	C22orf42
ENSG00000198914	P20264	POU3F3
ENSG00000236362	P0CL80	GAGE12F
ENSG00000236362	O76087	GAGE12F
ENSG00000236362	P0CL82	GAGE12F
ENSG00000248098		BCKDHA
ENSG00000241360	Q96GD0	PDXP
ENSG00000158516		CPA2
ENSG00000241360		PDXP
ENSG00000135678		CPM
ENSG00000126787		DLGAP5
ENSG00000078668	Q9Y277	VDAC3
ENSG00000204978	A6NGS2	ERICH4
ENSG00000178974	Q9NWN3	FBXO34
ENSG00000159873	Q8IWD4	CCDC117
ENSG00000216649	A1L429	GAGE12E
ENSG00000163898	Q8WWY8	LIPH
ENSG00000163898		LIPH
ENSG00000183665	Q53H54	TRMT12
ENSG00000183665		TRMT12
ENSG00000170881	Q8WU17	RNF139
ENSG00000170881		RNF139
ENSG00000178974		FBXO34
ENSG00000105366		SIGLEC8
ENSG00000128510	Q9UI42	CPA4
ENSG00000115165	O60759	CYTIP
ENSG00000215269	P0CL81	GAGE12G
ENSG00000215269	O76087	GAGE12G
ENSG00000215269	P0CL82	GAGE12G
ENSG00000159873		CCDC117
ENSG00000150054	Q5T2T1	MPP7
ENSG00000113073	Q96Q91	SLC4A9
ENSG00000140992	O15530	PDPK1
ENSG00000126775	Q6ZNE5	ATG14
ENSG00000150054		MPP7
ENSG00000101040		ZMYND8
ENSG00000105366	Q9NYZ4	SIGLEC8
ENSG00000115165		CYTIP
ENSG00000224902	A6NDE8	GAGE12H
ENSG00000189064	Q6NT46	GAGE2A
ENSG00000163577	Q9GZV4	EIF5A2
ENSG00000163577		EIF5A2
ENSG00000128510		CPA4
ENSG00000153283		CD96
ENSG00000205777	P0DTW1	GAGE1
ENSG00000205777		GAGE1
ENSG00000147687		TATDN1
ENSG00000135678	P14384	CPM
ENSG00000254521	Q96PQ1	SIGLEC12
ENSG00000215274	A6NGK3	GAGE10
ENSG00000187764	Q92854	SEMA4D
ENSG00000121671	Q49AN0	CRY2
ENSG00000254521		SIGLEC12
ENSG00000092445		TYRO3
ENSG00000187764		SEMA4D
ENSG00000092445	Q06418	TYRO3
ENSG00000121671		CRY2
ENSG00000162694	Q9UBQ6	EXTL2
ENSG00000224659	A6NER3	GAGE12J
ENSG00000162694		EXTL2
ENSG00000131503	Q8IWZ3	ANKHD1
ENSG00000169926	Q9Y2Y9	KLF13
ENSG00000274274	Q4V321	GAGE13
ENSG00000169926		KLF13
ENSG00000081386	Q9Y2H8	ZNF510
ENSG00000105492	O43699	SIGLEC6
ENSG00000156508		EEF1A1
ENSG00000153283	P40200	CD96
ENSG00000167037		SGSM1
ENSG00000118197	Q5T1V6	DDX59
ENSG00000118197		DDX59
ENSG00000121653	Q9UQF2	MAPK8IP1
ENSG00000167037	Q2NKQ1	SGSM1
ENSG00000131503		ANKHD1
ENSG00000121653		MAPK8IP1
ENSG00000234776	C9JXX5	FREY1
ENSG00000110887		DAO
ENSG00000129657	Q92503	SEC14L1
ENSG00000198879	Q5VUG0	SFMBT2
ENSG00000198879		SFMBT2
ENSG00000135842		NIBAN1
ENSG00000105497	Q9Y473	ZNF175
ENSG00000102158	Q9H0U3	MAGT1
ENSG00000105497		ZNF175
ENSG00000102158		MAGT1
ENSG00000128250	O75677	RFPL1
ENSG00000162065	Q9ULP9	TBC1D24
ENSG00000162065		TBC1D24
ENSG00000135842	Q9BZQ8	NIBAN1
ENSG00000110887	P14920	DAO
ENSG00000184155	Q8NHC4	OR10J5
ENSG00000105509		HAS1
ENSG00000105509	Q92839	HAS1
ENSG00000136560	Q92844	TANK
ENSG00000180336		MEIOC
ENSG00000163714		U2SURP
ENSG00000136560		TANK
ENSG00000268089	Q9UN88	GABRQ
ENSG00000171049		FPR2
ENSG00000221867		MAGEA3
ENSG00000121680	Q9Y5Y5	PEX16
ENSG00000171049	P25090	FPR2
ENSG00000147687	Q6P1N9	TATDN1
ENSG00000180336	A2RUB1	MEIOC
ENSG00000221867	P43357	MAGEA3
ENSG00000149679	Q9BTV7	CABLES2
ENSG00000149679		CABLES2
ENSG00000156508	P68104	EEF1A1
ENSG00000187474	P25089	FPR3
ENSG00000121680		PEX16
ENSG00000180329		CCDC43
ENSG00000104967	Q9UNW9	NOVA2
ENSG00000104967		NOVA2
ENSG00000188611	Q9NR71	ASAH2
ENSG00000188611		ASAH2
ENSG00000180329	Q96MW1	CCDC43
ENSG00000072121	Q68DK2	ZFYVE26
ENSG00000058335	Q13972	RASGRF1
ENSG00000072121		ZFYVE26
ENSG00000183305	P43356	MAGEA2B
ENSG00000183305		MAGEA2B
ENSG00000150201	P59646	FXYD4
ENSG00000173093	Q8NA47	CCDC63
ENSG00000165905		LARGE2
ENSG00000165905	Q8N3Y3	LARGE2
ENSG00000198930	Q6PB30	CSAG1
ENSG00000173093		CCDC63
ENSG00000198930		CSAG1
ENSG00000169813	P52597	HNRNPF
ENSG00000213401	P43365	MAGEA12
ENSG00000124237	Q9H1P6	CIMIP1
ENSG00000103811		CTSH
ENSG00000161692	Q8NFT6	DBF4B
ENSG00000124227	Q9BZ19	ANKRD60
ENSG00000058085	Q13753	LAMC2
ENSG00000169813		HNRNPF
ENSG00000196793	Q16600	ZNF239
ENSG00000257046	F5H094	SLCO1B3-SLCO1B7
ENSG00000161692		DBF4B
ENSG00000204394	P26640	VARS1
ENSG00000268606	P43356	MAGEA2
ENSG00000157613	Q96BA8	CREB3L1
ENSG00000157613		CREB3L1
ENSG00000204394		VARS1
ENSG00000070371	P53675	CLTCL1
ENSG00000116815	P19256	CD58
ENSG00000147684		NDUFB9
ENSG00000116815		CD58
ENSG00000168348	Q96T92	INSM2
ENSG00000198298		ZNF485
ENSG00000257046		SLCO1B3-SLCO1B7
ENSG00000198298	Q8NCK3	ZNF485
ENSG00000101017		CD40
ENSG00000147684	Q9Y6M9	NDUFB9
ENSG00000070371		CLTCL1
ENSG00000064989	Q16602	CALCRL
ENSG00000096996	P42701	IL12RB1
ENSG00000166783		MARF1
ENSG00000268606		MAGEA2
ENSG00000101017	P25942	CD40
ENSG00000169740	P17041	ZNF32
ENSG00000148219	O75129	ASTN2
ENSG00000166783	Q9Y4F3	MARF1
ENSG00000268916	Q9Y5P2	CSAG3
ENSG00000064989		CALCRL
ENSG00000096996		IL12RB1
ENSG00000143167	Q99795	GPA33
ENSG00000143167		GPA33
ENSG00000147400	P41208	CETN2
ENSG00000268173		
ENSG00000107443	Q5T5M9	CCNJ
ENSG00000143184	P47992	XCL1
ENSG00000204392	Q9Y333	LSM2
ENSG00000148219		ASTN2
ENSG00000100916	Q5PSV4	BRMS1L
ENSG00000204390	P34931	HSPA1L
ENSG00000177807		KCNJ10
ENSG00000077458	Q5HYJ3	FAM76B
ENSG00000204389	P0DMV8	HSPA1A
ENSG00000177807	P78508	KCNJ10
ENSG00000204389		HSPA1A
ENSG00000100916		BRMS1L
ENSG00000180644		PRF1
ENSG00000204388	P0DMV9	HSPA1B
ENSG00000204136		GGTA1
ENSG00000204136	Q4G0N0	GGTA1
ENSG00000077458		FAM76B
ENSG00000180644	P14222	PRF1
ENSG00000184709	Q2I0M4	LRRC26
ENSG00000147383	Q15738	NSDHL
ENSG00000147383		NSDHL
ENSG00000127083	Q99983	OMD
ENSG00000254996		ANKHD1-EIF4EBP3
ENSG00000105647	O00459	PIK3R2
ENSG00000198883	Q96PV4	PNMA5
ENSG00000105647		PIK3R2
ENSG00000163714	O15042	U2SURP
ENSG00000073670	O75078	ADAM11
ENSG00000128191		DGCR8
ENSG00000065413		ANKRD44
ENSG00000204001	Q6JVE9	LCN8
ENSG00000128191	Q8WYQ5	DGCR8
ENSG00000243056	O60516	EIF4EBP3
ENSG00000216490		IFI30
ENSG00000073670		ADAM11
ENSG00000124159	O95460	MATN4
ENSG00000130741	P41091	EIF2S3
ENSG00000130741		EIF2S3
ENSG00000124159		MATN4
ENSG00000131495	O43678	NDUFA2
ENSG00000182963		GJC1
ENSG00000174010	Q96M94	KLHL15
ENSG00000174010		KLHL15
ENSG00000183963		SMTN
ENSG00000182963	P36383	GJC1
ENSG00000138316	Q8WXS8	ADAMTS14
ENSG00000216490	P13284	IFI30
ENSG00000065413	Q8N8A2	ANKRD44
ENSG00000256453	Q8IYX4	DND1
ENSG00000160360		GPSM1
ENSG00000022976	A8K0R7	ZNF839
ENSG00000131097	Q9P298	HIGD1B
ENSG00000166228	P61457	PCBD1
ENSG00000254858	Q567V2	MPV17L2
ENSG00000131097		HIGD1B
ENSG00000022976		ZNF839
ENSG00000233999		IGKV3OR2-268
ENSG00000166220		TBATA
ENSG00000112855		HARS2
ENSG00000143228		NUF2
ENSG00000166220	Q96M53	TBATA
ENSG00000105649	P20336	RAB3A
ENSG00000105649		RAB3A
ENSG00000072864	Q9NXR1	NDE1
ENSG00000072864		NDE1
ENSG00000183963	P53814	SMTN
ENSG00000151136	A6QL63	ABTB3
ENSG00000187699		C2orf88
ENSG00000160360	Q86YR5	GPSM1
ENSG00000187699	Q9BSF0	C2orf88
ENSG00000107807	P31314	TLX1
ENSG00000107807		TLX1
ENSG00000151136		ABTB3
ENSG00000204366	Q9Y330	ZBTB12
ENSG00000285188		PDE4C
ENSG00000130522	P17535	JUND
ENSG00000130522		JUND
ENSG00000100949		RABGGTA
ENSG00000166037		CEP57
ENSG00000138172	Q9HA72	CALHM2
ENSG00000185933	Q8IU99	CALHM1
ENSG00000103811	P09668	CTSH
ENSG00000170873	O43312	MTSS1
ENSG00000183128	Q86XJ0	CALHM3
ENSG00000103260	Q9UJH8	METRN
ENSG00000166037	Q86XR8	CEP57
ENSG00000103260		METRN
ENSG00000130520	Q9Y4Z0	LSM4
ENSG00000289051	C0HLV8	
ENSG00000170873		MTSS1
ENSG00000130520		LSM4
ENSG00000204435		CSNK2B
ENSG00000143228	Q9BZD4	NUF2
ENSG00000103254		ANTKMT
ENSG00000115233	O00487	PSMD14
ENSG00000115233		PSMD14
ENSG00000204435	P67870	CSNK2B
ENSG00000198832	Q8WWX9	SELENOM
ENSG00000130517		PGPEP1
ENSG00000130517	Q9NXJ5	PGPEP1
ENSG00000103254	Q9BQD7	ANTKMT
ENSG00000144820	Q96K78	ADGRG7
ENSG00000171100	Q13496	MTM1
ENSG00000171100		MTM1
ENSG00000144820		ADGRG7
ENSG00000172638		EFEMP2
ENSG00000111245		MYL2
ENSG00000174514		MFSD4A
ENSG00000130368	P04201	MAS1
ENSG00000175489	Q8N386	LRRC25
ENSG00000111245	P10916	MYL2
ENSG00000100949	Q92696	RABGGTA
ENSG00000163751	P15088	CPA3
ENSG00000130147	Q9P0V3	SH3BP4
ENSG00000130147		SH3BP4
ENSG00000106484	Q5EB52	MEST
ENSG00000103245	Q9H6Q4	CIAO3
ENSG00000204179		PTPN20
ENSG00000174514	Q8N468	MFSD4A
ENSG00000108883	Q15029	EFTUD2
ENSG00000106484		MEST
ENSG00000197081		IGF2R
ENSG00000179455	Q13064	MKRN3
ENSG00000179455		MKRN3
ENSG00000130511		SSBP4
ENSG00000197081	P11717	IGF2R
ENSG00000140285	P21781	FGF7
ENSG00000143178	O60806	TBX19
ENSG00000143178		TBX19
ENSG00000103245		CIAO3
ENSG00000140285		FGF7
ENSG00000130511	Q9BWG4	SSBP4
ENSG00000108883		EFTUD2
ENSG00000163754		GYG1
ENSG00000196338		NLGN3
ENSG00000196338	Q9NZ94	NLGN3
ENSG00000171016	Q9Y3Y4	PYGO1
ENSG00000196839		ADA
ENSG00000175003	O15245	SLC22A1
ENSG00000175003		SLC22A1
ENSG00000172638	O95967	EFEMP2
ENSG00000001497		LAS1L
ENSG00000104687	P00390	GSR
ENSG00000104687		GSR
ENSG00000089169		RPH3A
ENSG00000167131		CCDC103
ENSG00000116833	O00482	NR5A2
ENSG00000163754	P46976	GYG1
ENSG00000112855	P49590	HARS2
ENSG00000116833		NR5A2
ENSG00000178234	Q8NCW6	GALNT11
ENSG00000167131	Q8IW40	CCDC103
ENSG00000178234		GALNT11
ENSG00000105655		ISYNA1
ENSG00000146007		ZMAT2
ENSG00000146007	Q96NC0	ZMAT2
ENSG00000001497	Q9Y4W2	LAS1L
ENSG00000204970	Q9Y5I3	PCDHA1
ENSG00000000457	Q8IZE3	SCYL3
ENSG00000104691		UBXN8
ENSG00000000457		SCYL3
ENSG00000069966	O14775	GNB5
ENSG00000186185	Q86Y91	KIF18B
ENSG00000100796	Q6IN85	PPP4R3A
ENSG00000186185		KIF18B
ENSG00000105655	Q9NPH2	ISYNA1
ENSG00000131094	O75973	C1QL1
ENSG00000104691	O00124	UBXN8
ENSG00000188158	Q6T4R5	NHS
ENSG00000069966		GNB5
ENSG00000172500	O43427	FIBP
ENSG00000188158		NHS
ENSG00000100796		PPP4R3A
ENSG00000104695		PPP2CB
ENSG00000143507	Q9Y6W6	DUSP10
ENSG00000196839	P00813	ADA
ENSG00000204969	Q9Y5H9	PCDHA2
ENSG00000147145	Q99677	LPAR4
ENSG00000173762		CD7
ENSG00000185133		INPP5J
ENSG00000147145		LPAR4
ENSG00000143507		DUSP10
ENSG00000255408	Q9Y5H8	PCDHA3
ENSG00000160917	O95639	CPSF4
ENSG00000204965	Q9Y5H7	PCDHA5
ENSG00000185133	Q15735	INPP5J
ENSG00000160917		CPSF4
ENSG00000081842	Q9UN73	PCDHA6
ENSG00000102854	Q13421	MSLN
ENSG00000173762	P09564	CD7
ENSG00000104695	P62714	PPP2CB
ENSG00000172500		FIBP
ENSG00000102854		MSLN
ENSG00000064205	O76076	CCN5
ENSG00000112561	P19484	TFEB
ENSG00000133863		TEX15
ENSG00000133863	Q9BXT5	TEX15
ENSG00000089169	Q9Y2J0	RPH3A
ENSG00000100078	Q9NZ20	PLA2G3
ENSG00000175602	Q15834	CCDC85B
ENSG00000156531		PHF6
ENSG00000241468	P56134	ATP5MF
ENSG00000157064	Q9BZQ4	NMNAT2
ENSG00000165071		TMEM71
ENSG00000165071	Q6P5X7	TMEM71
ENSG00000130714	Q9Y6A1	POMT1
ENSG00000204963	Q9UN72	PCDHA7
ENSG00000010361	Q9BT04	FUZ
ENSG00000241468		ATP5MF
ENSG00000204962	Q9Y5H6	PCDHA8
ENSG00000175592	P15407	FOSL1
ENSG00000204961	Q9Y5H5	PCDHA9
ENSG00000175592		FOSL1
ENSG00000141574	Q8WVN6	SECTM1
ENSG00000141574		SECTM1
ENSG00000167098		SUN5
ENSG00000250120	Q9Y5I2	PCDHA10
ENSG00000138942	Q96GF1	RNF185
ENSG00000010361		FUZ
ENSG00000168615		ADAM9
ENSG00000175573	Q9H3H3	C11orf68
ENSG00000156531	Q8IWS0	PHF6
ENSG00000144290	Q6U841	SLC4A10
ENSG00000198556		ZNF789
ENSG00000167098	Q8TC36	SUN5
ENSG00000059588	Q13395	TARBP1
ENSG00000182459	Q8NA77	TEX19
ENSG00000144290		SLC4A10
ENSG00000198556	Q5FWF6	ZNF789
ENSG00000130714		POMT1
ENSG00000175550		DRAP1
ENSG00000168615	Q13443	ADAM9
ENSG00000078898	Q8N4F0	BPIFB2
ENSG00000165704	P00492	HPRT1
ENSG00000250120		PCDHA10
ENSG00000167104		BPIFB6
ENSG00000160908	Q53GI3	ZNF394
ENSG00000249158	Q9Y5I1	PCDHA11
ENSG00000112561		TFEB
ENSG00000168582	P11844	CRYGA
ENSG00000071794		HLTF
ENSG00000204179	Q4JDL3	PTPN20
ENSG00000221909	Q8TCP9	FAM200A
ENSG00000175550	Q14919	DRAP1
ENSG00000221909		FAM200A
ENSG00000167104	Q8NFQ5	BPIFB6
ENSG00000185942		NKAIN3
ENSG00000071794	Q14527	HLTF
ENSG00000039650		PNKP
ENSG00000104064	Q06547	GABPB1
ENSG00000112539	Q5T5N4	C6orf118
ENSG00000181396	Q6PK18	OGFOD3
ENSG00000185942	Q8N8D7	NKAIN3
ENSG00000182541		LIMK2
ENSG00000181396		OGFOD3
ENSG00000170965	Q9HBJ0	PLAC1
ENSG00000182541	P53671	LIMK2
ENSG00000249158		PCDHA11
ENSG00000122224	Q9HBG7	LY9
