Term	GO
GOBP_GOLGI_LOCALIZATION	GO:0051645
GOBP_MITOCHONDRION_LOCALIZATION	GO:0051646
GOBP_NUCLEUS_LOCALIZATION	GO:0051647
GOBP_VESICLE_LOCALIZATION	GO:0051648
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	GO:0051651
GOBP_SPINDLE_LOCALIZATION	GO:0051653
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	GO:0051654
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GO:0051656
GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION	GO:0051657
GOBP_ESTABLISHMENT_OF_CENTROSOME_LOCALIZATION	GO:0051660
GOBP_MAINTENANCE_OF_CENTROSOME_LOCATION	GO:0051661
GOBP_NUCLEAR_PORE_LOCALIZATION	GO:0051664
GOBP_MEMBRANE_RAFT_LOCALIZATION	GO:0051665
GOBP_LOCALIZATION_WITHIN_MEMBRANE	GO:0051668
GOBP_ESTABLISHMENT_OF_GOLGI_LOCALIZATION	GO:0051683
GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING	GO:0051694
GOBP_PROTEIN_DELIPIDATION	GO:0051697
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GO:0051701
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	GO:0051702
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	GO:0051703
GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	GO:0051709
GOBP_CYTOLYSIS_IN_ANOTHER_ORGANISM	GO:0051715
GOBP_PROTEIN_DE_ADP_RIBOSYLATION	GO:0051725
GOBP_REGULATION_OF_CELL_CYCLE	GO:0051726
GOBP_MEIOTIC_SISTER_CHROMATID_COHESION_CENTROMERIC	GO:0051754
GOBP_ACTIN_CROSSLINK_FORMATION	GO:0051764
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO:0051767
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO:0051770
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO:0051771
GOBP_RESPONSE_TO_REDOX_STATE	GO:0051775
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	GO:0051781
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION	GO:0051782
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GO:0051783
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO:0051784
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GO:0051785
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN	GO:0051788
GOBP_MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO:0051791
GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	GO:0051792
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	GO:0051797
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	GO:0051798
GOBP_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	GO:0051799
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	GO:0051823
GOBP_CYTOLYSIS_BY_HOST_OF_SYMBIONT_CELLS	GO:0051838
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	GO:0051851
GOBP_PROTEIN_AUTOUBIQUITINATION	GO:0051865
GOBP_GENERAL_ADAPTATION_SYNDROME	GO:0051866
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS	GO:0051873
GOBP_PIGMENT_GRANULE_LOCALIZATION	GO:0051875
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GO:0051881
GOBP_MITOCHONDRIAL_DEPOLARIZATION	GO:0051882
GOBP_REGULATION_OF_TIMING_OF_ANAGEN	GO:0051884
GOBP_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	GO:0051890
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GO:0051896
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GO:0051897
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GO:0051898
GOBP_MEMBRANE_DEPOLARIZATION	GO:0051899
GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	GO:0051900
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	GO:0051901
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	GO:0051905
GOBP_REGULATION_OF_FIBRINOLYSIS	GO:0051917
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	GO:0051918
GOBP_SULFATION	GO:0051923
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO:0051924
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO:0051926
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO:0051928
GOBP_REGULATION_OF_SENSORY_PERCEPTION	GO:0051931
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	GO:0051932
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	GO:0051933
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	GO:0051934
GOBP_CATECHOLAMINE_TRANSPORT	GO:0051937
GOBP_L_GLUTAMATE_IMPORT	GO:0051938
GOBP_GAMMA_AMINOBUTYRIC_ACID_IMPORT	GO:0051939
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	GO:0051940
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	GO:0051953
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GO:0051954
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	GO:0051955
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GO:0051956
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GO:0051957
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GO:0051960
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GO:0051961
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GO:0051962
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GO:0051963
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GO:0051964
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GO:0051965
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO:0051966
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO:0051967
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO:0051968
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	GO:0051969
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	GO:0051970
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	GO:0051971
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	GO:0051972
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	GO:0051973
GOBP_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY	GO:0051974
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	GO:0051983
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO:0051984
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO:0051987
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO:0051988
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	GO:0052372
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	GO:0052547
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GO:0052548
GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	GO:0052646
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	GO:0052651
GOBP_CELLULAR_GLUCURONIDATION	GO:0052695
GOBP_XENOBIOTIC_GLUCURONIDATION	GO:0052697
GOBP_MUSCLE_CELL_DEVELOPMENT	GO:0055001
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	GO:0055002
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	GO:0055003
GOBP_CARDIAC_CELL_DEVELOPMENT	GO:0055006
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	GO:0055007
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GO:0055008
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GO:0055009
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GO:0055010
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	GO:0055012
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT	GO:0055015
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	GO:0055022
GOBP_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO:0055024
GOBP_NEUROBLAST_DIVISION	GO:0055057
GOBP_ASYMMETRIC_NEUROBLAST_DIVISION	GO:0055059
GOBP_PHOSPHATE_ION_HOMEOSTASIS	GO:0055062
GOBP_COPPER_ION_HOMEOSTASIS	GO:0055070
GOBP_CALCIUM_ION_HOMEOSTASIS	GO:0055074
GOBP_POTASSIUM_ION_HOMEOSTASIS	GO:0055075
GOBP_SODIUM_ION_HOMEOSTASIS	GO:0055078
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	GO:0055081
GOBP_TRANSMEMBRANE_TRANSPORT	GO:0055085
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	GO:0055086
GOBP_LIPID_HOMEOSTASIS	GO:0055088
GOBP_FATTY_ACID_HOMEOSTASIS	GO:0055089
GOBP_ACYLGLYCEROL_HOMEOSTASIS	GO:0055090
GOBP_PHOSPHOLIPID_HOMEOSTASIS	GO:0055091
GOBP_STEROL_HOMEOSTASIS	GO:0055092
GOBP_RESPONSE_TO_HYPEROXIA	GO:0055093
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GO:0055117
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GO:0055118
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	GO:0055119
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GO:0055123
GOBP_REFLEX	GO:0060004
GOBP_VESTIBULAR_REFLEX	GO:0060005
GOBP_SERTOLI_CELL_DIFFERENTIATION	GO:0060008
GOBP_SERTOLI_CELL_DEVELOPMENT	GO:0060009
GOBP_SERTOLI_CELL_PROLIFERATION	GO:0060011
GOBP_SYNAPTIC_TRANSMISSION_GLYCINERGIC	GO:0060012
GOBP_RIGHTING_REFLEX	GO:0060013
GOBP_PARATHYROID_GLAND_DEVELOPMENT	GO:0060017
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	GO:0060019
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	GO:0060020
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GO:0060021
GOBP_HARD_PALATE_DEVELOPMENT	GO:0060022
GOBP_SOFT_PALATE_DEVELOPMENT	GO:0060023
GOBP_RHYTHMIC_SYNAPTIC_TRANSMISSION	GO:0060024
GOBP_REGULATION_OF_SYNAPTIC_ACTIVITY	GO:0060025
GOBP_CONVERGENT_EXTENSION	GO:0060026
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION	GO:0060027
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION	GO:0060028
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS	GO:0060029
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	GO:0060033
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	GO:0060037
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO:0060038
GOBP_PERICARDIUM_DEVELOPMENT	GO:0060039
GOBP_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION	GO:0060040
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO:0060041
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO:0060042
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO:0060043
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO:0060044
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO:0060045
GOBP_REGULATION_OF_ACROSOME_REACTION	GO:0060046
GOBP_CARDIAC_MUSCLE_CONTRACTION	GO:0060048
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	GO:0060049
GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION	GO:0060050
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	GO:0060052
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	GO:0060054
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GO:0060055
GOBP_MAMMARY_GLAND_INVOLUTION	GO:0060056
GOBP_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO:0060059
GOBP_UTERUS_DEVELOPMENT	GO:0060065
GOBP_OVIDUCT_DEVELOPMENT	GO:0060066
GOBP_VAGINA_DEVELOPMENT	GO:0060068
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	GO:0060070
GOBP_MICTURITION	GO:0060073
GOBP_SYNAPSE_MATURATION	GO:0060074
GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL	GO:0060075
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GO:0060078
GOBP_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GO:0060079
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	GO:0060080
GOBP_MEMBRANE_HYPERPOLARIZATION	GO:0060081
GOBP_SMOOTH_MUSCLE_CONTRACTION_INVOLVED_IN_MICTURITION	GO:0060083
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	GO:0060087
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	GO:0060117
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	GO:0060119
GOBP_INNER_EAR_RECEPTOR_CELL_FATE_COMMITMENT	GO:0060120
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	GO:0060122
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	GO:0060124
GOBP_SOMATOTROPIN_SECRETING_CELL_DIFFERENTIATION	GO:0060126
GOBP_THYROID_STIMULATING_HORMONE_SECRETING_CELL_DIFFERENTIATION	GO:0060129
GOBP_PREPULSE_INHIBITION	GO:0060134
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GO:0060135
GOBP_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GO:0060136
GOBP_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION	GO:0060137
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GO:0060142
GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GO:0060143
GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING	GO:0060148
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING	GO:0060149
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	GO:0060155
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GO:0060158
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GO:0060159
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GO:0060161
GOBP_REGULATION_OF_TIMING_OF_NEURON_DIFFERENTIATION	GO:0060164
GOBP_LIMB_BUD_FORMATION	GO:0060174
GOBP_MALE_MATING_BEHAVIOR	GO:0060179
GOBP_FEMALE_MATING_BEHAVIOR	GO:0060180
GOBP_REGULATION_OF_LIPASE_ACTIVITY	GO:0060191
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY	GO:0060192
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GO:0060193
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	GO:0060211
GOBP_PRIMITIVE_HEMOPOIESIS	GO:0060215
GOBP_DEFINITIVE_HEMOPOIESIS	GO:0060216
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GO:0060218
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	GO:0060219
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	GO:0060221
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	GO:0060231
GOBP_DELAMINATION	GO:0060232
GOBP_LENS_INDUCTION_IN_CAMERA_TYPE_EYE	GO:0060235
GOBP_DETECTION_OF_CELL_DENSITY	GO:0060245
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GO:0060251
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GO:0060252
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GO:0060253
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	GO:0060259
GOBP_REGULATION_OF_RESPIRATORY_BURST	GO:0060263
GOBP_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0060264
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0060266
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST	GO:0060267
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST	GO:0060268
GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS	GO:0060272
GOBP_REGULATION_OF_CELL_DEVELOPMENT	GO:0060284
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	GO:0060287
GOBP_TRANSDIFFERENTIATION	GO:0060290
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GO:0060291
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	GO:0060292
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	GO:0060296
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	GO:0060297
GOBP_POSITIVE_REGULATION_OF_SARCOMERE_ORGANIZATION	GO:0060298
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	GO:0060304
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	GO:0060306
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	GO:0060312
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO:0060314
GOBP_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO:0060315
GOBP_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO:0060316
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO:0060317
GOBP_DEFINITIVE_ERYTHROCYTE_DIFFERENTIATION	GO:0060318
GOBP_PRIMITIVE_ERYTHROCYTE_DIFFERENTIATION	GO:0060319
GOBP_HEAD_DEVELOPMENT	GO:0060322
GOBP_HEAD_MORPHOGENESIS	GO:0060323
GOBP_FACE_DEVELOPMENT	GO:0060324
GOBP_CELL_CHEMOTAXIS	GO:0060326
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	GO:0060330
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	GO:0060331
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	GO:0060332
GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO:0060333
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO:0060338
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO:0060339
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO:0060340
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	GO:0060341
GOBP_TRABECULA_FORMATION	GO:0060343
GOBP_BONE_TRABECULA_FORMATION	GO:0060346
GOBP_HEART_TRABECULA_FORMATION	GO:0060347
GOBP_BONE_DEVELOPMENT	GO:0060348
GOBP_BONE_MORPHOGENESIS	GO:0060349
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO:0060350
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO:0060351
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	GO:0060352
GOBP_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	GO:0060353
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	GO:0060354
GOBP_CRANIAL_SUTURE_MORPHOGENESIS	GO:0060363
GOBP_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GO:0060368
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GO:0060369
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	GO:0060371
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO:0060372
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	GO:0060373
GOBP_MAST_CELL_DIFFERENTIATION	GO:0060374
GOBP_REGULATION_OF_MAST_CELL_DIFFERENTIATION	GO:0060375
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	GO:0060379
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION	GO:0060382
GOBP_INNERVATION	GO:0060384
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	GO:0060385
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO:0060390
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO:0060391
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO:0060392
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO:0060395
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	GO:0060397
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO:0060398
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GO:0060402
GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION	GO:0060406
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GO:0060411
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	GO:0060412
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	GO:0060413
GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS	GO:0060414
GOBP_RESPONSE_TO_GROWTH_HORMONE	GO:0060416
GOBP_HEART_GROWTH	GO:0060419
GOBP_REGULATION_OF_HEART_GROWTH	GO:0060420
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	GO:0060421
GOBP_LUNG_MORPHOGENESIS	GO:0060425
GOBP_LUNG_VASCULATURE_DEVELOPMENT	GO:0060426
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	GO:0060428
GOBP_EPITHELIUM_DEVELOPMENT	GO:0060429
GOBP_LUNG_SACCULE_DEVELOPMENT	GO:0060430
GOBP_PRIMARY_LUNG_BUD_FORMATION	GO:0060431
GOBP_BRONCHUS_DEVELOPMENT	GO:0060433
GOBP_BRONCHIOLE_DEVELOPMENT	GO:0060435
GOBP_LUNG_GROWTH	GO:0060437
GOBP_TRACHEA_DEVELOPMENT	GO:0060438
GOBP_TRACHEA_MORPHOGENESIS	GO:0060439
GOBP_TRACHEA_FORMATION	GO:0060440
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	GO:0060441
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	GO:0060442
GOBP_MAMMARY_GLAND_MORPHOGENESIS	GO:0060443
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO:0060444
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GO:0060445
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	GO:0060449
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GO:0060452
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	GO:0060453
GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION	GO:0060455
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GO:0060456
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GO:0060457
GOBP_LUNG_LOBE_DEVELOPMENT	GO:0060462
GOBP_PREVENTION_OF_POLYSPERMY	GO:0060468
GOBP_POSITIVE_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY_INVOLVED_IN_CAPACITATION	GO:0060474
GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS	GO:0060478
GOBP_LUNG_CELL_DIFFERENTIATION	GO:0060479
GOBP_LUNG_GOBLET_CELL_DIFFERENTIATION	GO:0060480
GOBP_LOBAR_BRONCHUS_DEVELOPMENT	GO:0060482
